year,month,average_month_temperature
1968,08,24.155
1968,09,24.786
1968,10,25.747
1968,11,26.016
1968,12,25.420
1969,01,25.646
1969,02,26.184
1969,03,26.070
1969,04,25.300
1969,05,24.908
1969,06,24.000
1969,07,23.598
1969,08,24.541
1969,09,26.039
1969,10,25.699
1969,11,26.360
1969,12,25.610
1970,01,25.775
1970,02,25.818
1970,03,25.735
1970,04,25.308
1970,05,24.749
1970,06,24.016
1970,07,23.320
1970,08,24.255
1970,09,25.348
1970,10,25.736
1970,11,25.422
1970,12,25.944
1971,01,25.601
1971,02,25.315
1971,03,25.497
1971,04,24.527
1971,05,23.820
1971,06,23.172
1971,07,23.471
1971,08,24.170
1971,09,25.214
1971,10,24.854
1971,11,25.249
1971,12,25.492
1972,01,25.199
1972,02,25.222
1972,03,25.520
1972,04,24.397
1972,05,24.738
1972,06,24.352
1972,07,23.839
1972,08,24.485
1972,09,25.489
1972,10,25.911
1972,11,26.237
1972,12,25.986
1973,01,26.445
1973,02,26.432
1973,03,26.256
1973,04,25.864
1973,05,24.511
1973,06,24.478
1973,07,23.601
1973,08,24.499
1973,09,25.372
1973,10,25.572
1973,11,25.784
1973,12,25.495
1974,01,25.340
1974,02,25.460
1974,03,25.158
1974,04,24.737
1974,05,24.135
1974,06,23.280
1974,07,23.081
1974,08,24.397
1974,09,25.226
1974,10,25.346
1974,11,25.604
1974,12,25.052
1975,01,25.312
1975,02,25.537
1975,03,25.677
1975,04,24.827
1975,05,23.989
1975,06,23.640
1975,07,22.688
1975,08,24.538
1975,09,25.537
1975,10,25.703
1975,11,25.623
1975,12,25.451
1976,01,25.501
1976,02,25.172
1976,03,25.190
1976,04,24.737
1976,05,24.312
1976,06,23.343
1976,07,23.531
1976,08,24.674
1976,09,25.042
1976,10,25.364
1976,11,25.586
1976,12,25.741
1977,01,25.589
1977,02,25.602
1977,03,25.944
1977,04,24.920
1977,05,24.062
1977,06,23.931
1977,07,24.392
1977,08,24.972
1977,09,25.654
1977,10,25.895
1977,11,26.262
1977,12,25.758
1978,01,25.739
1978,02,25.968
1978,03,25.672
1978,04,24.922
1978,05,24.205
1978,06,23.464
1978,07,24.204
1978,08,23.794
1978,09,25.281
1978,10,25.941
1978,11,26.023
1978,12,25.482
1979,01,25.412
1979,02,25.600
1979,03,25.575
1979,04,24.824
1979,05,24.352
1979,06,23.009
1979,07,23.546
1979,08,25.013
1979,09,25.137
1979,10,26.147
1979,11,25.826
1979,12,25.894
1980,01,25.643
1980,02,25.640
1980,03,25.917
1980,04,25.469
1980,05,24.996
1980,06,23.918
1980,07,23.839
1980,08,24.929
1980,09,25.303
1980,10,26.043
1980,11,25.730
1980,12,25.839
1981,01,25.664
1981,02,25.837
1981,03,25.881
1981,04,25.245
1981,05,24.888
1981,06,23.412
1981,07,22.895
1981,08,24.728
1981,09,25.330
1981,10,25.617
1981,11,26.120
1981,12,25.918
1982,01,25.441
1982,02,25.720
1982,03,25.767
1982,04,24.957
1982,05,24.316
1982,06,24.255
1982,07,24.266
1982,08,24.945
1982,09,25.565
1982,10,25.842
1982,11,26.473
1982,12,25.977
1983,01,26.439
1983,02,26.361
1983,03,26.092
1983,04,25.851
1983,05,25.631
1983,06,23.865
1983,07,24.330
1983,08,24.579
1983,09,25.558
1983,10,25.647
1983,11,25.931
1983,12,25.674
1984,01,25.785
1984,02,26.076
1984,03,25.928
1984,04,24.797
1984,05,24.939
1984,06,23.891
1984,07,23.984
1984,08,24.224
1984,09,25.057
1984,10,26.100
1984,11,26.128
1984,12,25.807
1985,01,25.327
1985,02,25.690
1985,03,25.880
1985,04,25.186
1985,05,24.621
1985,06,23.027
1985,07,23.223
1985,08,24.355
1985,09,25.396
1985,10,25.837
1985,11,25.994
1985,12,25.596
1986,01,25.760
1986,02,25.684
1986,03,25.524
1986,04,25.551
1986,05,25.012
1986,06,23.689
1986,07,23.480
1986,08,24.926
1986,09,25.109
1986,10,25.451
1986,11,26.098
1986,12,25.919
1987,01,26.074
1987,02,26.151
1987,03,25.836
1987,04,25.761
1987,05,24.765
1987,06,24.041
1987,07,24.853
1987,08,24.775
1987,09,25.913
1987,10,26.705
1987,11,26.635
1987,12,26.316
1988,01,26.377
1988,02,26.133
1988,03,26.316
1988,04,25.596
1988,05,24.590
1988,06,23.334
1988,07,22.928
1988,08,24.639
1988,09,26.012
1988,10,26.103
1988,11,25.957
1988,12,25.666
1989,01,25.479
1989,02,25.670
1989,03,25.551
1989,04,25.302
1989,05,23.981
1989,06,23.877
1989,07,23.007
1989,08,24.718
1989,09,25.510
1989,10,25.628
1989,11,26.090
1989,12,25.398
1990,01,25.958
1990,02,25.818
1990,03,26.230
1990,04,25.874
1990,05,24.648
1990,06,23.965
1990,07,23.296
1990,08,24.710
1990,09,25.099
1990,10,26.498
1990,11,26.709
1990,12,26.114
1991,01,25.825
1991,02,26.174
1991,03,25.834
1991,04,25.395
1991,05,24.881
1991,06,24.134
1991,07,23.525
1991,08,24.417
1991,09,25.666
1991,10,25.967
1991,11,26.262
1991,12,26.351
1992,01,26.099
1992,02,25.703
1992,03,25.858
1992,04,25.619
1992,05,25.482
1992,06,24.731
1992,07,23.308
1992,08,24.425
1992,09,25.135
1992,10,25.921
1992,11,25.776
1992,12,25.734
1993,01,25.908
1993,02,25.479
1993,03,26.091
1993,04,25.570
1993,05,24.804
1993,06,24.072
1993,07,23.861
1993,08,24.600
1993,09,25.816
1993,10,26.368
1993,11,26.549
1993,12,26.122
1994,01,25.774
1994,02,26.033
1994,03,25.727
1994,04,25.437
1994,05,25.249
1994,06,23.993
1994,07,23.766
1994,08,24.719
1994,09,26.188
1994,10,26.550
1994,11,26.560
1994,12,26.371
1995,01,26.290
1995,02,25.976
1995,03,26.306
1995,04,25.314
1995,05,24.763
1995,06,24.204
1995,07,24.687
1995,08,25.467
1995,09,26.303
1995,10,26.453
1995,11,26.189
1995,12,26.107
1996,01,25.935
1996,02,26.223
1996,03,26.064
1996,04,25.469
1996,05,24.890
1996,06,23.441
1996,07,23.734
1996,08,25.192
1996,09,25.796
1996,10,26.244
1996,11,26.035
1996,12,26.347
1997,01,25.767
1997,02,25.960
1997,03,25.474
1997,04,25.136
1997,05,24.458
1997,06,24.229
1997,07,24.313
1997,08,24.942
1997,09,26.968
1997,10,27.029
1997,11,27.105
1997,12,26.779
1998,01,26.850
1998,02,27.161
1998,03,26.857
1998,04,26.682
1998,05,25.205
1998,06,24.355
1998,07,24.949
1998,08,25.861
1998,09,26.246
1998,10,26.589
1998,11,26.240
1998,12,26.253
1999,01,26.031
1999,02,26.124
1999,03,26.034
1999,04,25.237
1999,05,24.321
1999,06,24.248
1999,07,24.159
1999,08,24.718
1999,09,26.225
1999,10,26.072
1999,11,25.837
1999,12,25.938
2000,01,25.836
2000,02,25.686
2000,03,25.628
2000,04,25.272
2000,05,24.679
2000,06,24.346
2000,07,23.225
2000,08,25.118
2000,09,25.512
2000,10,26.581
2000,11,26.103
2000,12,25.958
2001,01,25.611
2001,02,26.033
2001,03,25.984
2001,04,25.751
2001,05,24.889
2001,06,23.544
2001,07,24.285
2001,08,25.374
2001,09,26.058
2001,10,26.380
2001,11,26.721
2001,12,26.166
2002,01,25.961
2002,02,25.989
2002,03,26.457
2002,04,25.976
2002,05,25.460
2002,06,24.414
2002,07,24.570
2002,08,25.768
2002,09,26.098
2002,10,27.128
2002,11,26.825
2002,12,26.627
2003,01,26.624
2003,02,26.382
2003,03,26.214
2003,04,25.756
2003,05,24.985
2003,06,24.798
2003,07,24.266
2003,08,24.854
2003,09,26.011
2003,10,26.504
2003,11,26.493
2003,12,26.722
2004,01,26.117
2004,02,25.758
2004,03,26.070
2004,04,25.958
2004,05,24.477
2004,06,24.031
2004,07,23.837
2004,08,24.956
2004,09,26.344
2004,10,26.440
2004,11,26.670
2004,12,26.468
2005,01,26.645
2005,02,26.471
2005,03,26.415
2005,04,26.009
2005,05,25.298
2005,06,24.979
2005,07,24.038
2005,08,25.593
2005,09,25.854
2005,10,27.041
2005,11,26.749
2005,12,25.907
2006,01,26.479
2006,02,26.485
2006,03,26.328
2006,04,25.402
2006,05,24.063
2006,06,24.206
2006,07,24.430
2006,08,25.547
2006,09,26.056
2006,10,26.561
2006,11,26.288
2006,12,26.478
2007,01,26.723
2007,02,26.235
2007,03,26.356
2007,04,25.986
2007,05,24.649
2007,06,24.414
2007,07,24.180
2007,08,24.795
2007,09,26.509
2007,10,26.698
2007,11,26.681
2007,12,26.202
2008,01,25.810
2008,02,25.905
2008,03,25.648
2008,04,25.366
2008,05,24.325
2008,06,23.745
2008,07,24.378
2008,08,25.637
2008,09,26.032
2008,10,26.778
2008,11,26.671
2008,12,26.033
2009,01,26.087
2009,02,26.097
2009,03,26.342
2009,04,25.512
2009,05,24.877
2009,06,23.753
2009,07,24.454
2009,08,25.473
2009,09,26.649
2009,10,26.695
2009,11,27.356
2009,12,26.299
2010,01,26.449
2010,02,27.097
2010,03,27.049
2010,04,25.893
2010,05,25.260
2010,06,24.715
2010,07,24.368
2010,08,25.013
