year,month,average_month_temperature
2018,04,24.898
2018,05,29.825
2018,06,31.385
2018,07,31.836
2018,08,31.936
2018,09,29.903
2018,10,26.230
2018,11,20.190
2018,12,15.176
2019,01,13.274
2019,02,15.419
2019,03,18.219
2019,04,22.934
2019,05,27.570
2019,06,31.751
2019,07,31.999
2019,08,31.687
2019,09,29.377
2019,10,26.877
2019,11,21.735
2019,12,15.702
