year,month,average_month_temperature
1980,08,27.376
1980,09,24.764
1980,10,22.449
1980,11,18.489
1980,12,13.144
1981,01,10.592
1981,02,11.921
1981,03,15.665
1981,04,18.656
1981,05,21.307
1981,06,25.550
1981,07,27.373
1981,08,27.441
1981,09,26.347
1981,10,23.307
1981,11,15.603
1981,12,14.023
1982,01,11.947
1982,02,10.760
1982,03,13.096
1982,04,19.658
1982,05,21.473
1982,06,25.181
1982,07,26.382
1982,08,27.037
1982,09,25.730
1982,10,22.437
1982,11,14.631
1982,12,11.137
1983,01,8.665
1983,02,10.358
1983,03,13.211
1983,04,17.091
1983,05,22.100
1983,06,25.188
1983,07,27.029
1983,08,26.812
1983,09,25.233
1983,10,20.968
1983,11,18.109
1983,12,12.992
1984,01,11.498
1984,02,13.088
1984,03,15.389
1984,04,17.531
1984,05,23.103
1984,06,24.751
1984,07,26.347
1984,08,25.850
1984,09,25.621
1984,10,22.494
1984,11,16.809
1984,12,11.221
1985,01,13.219
1985,02,11.164
1985,03,14.662
1985,04,18.426
1985,05,23.153
1985,06,25.558
1985,07,26.578
1985,08,28.681
1985,09,25.786
1985,10,20.812
1985,11,18.853
1985,12,13.227
1986,01,11.989
1986,02,13.388
1986,03,15.945
1986,04,20.322
1986,05,20.155
1986,06,25.435
1986,07,27.130
1986,08,27.381
1986,09,27.376
1986,10,22.244
1986,11,14.855
1986,12,11.455
1987,01,12.049
1987,02,14.241
1987,03,12.520
1987,04,17.124
1987,05,22.391
1987,06,25.038
1987,07,27.809
1987,08,28.105
1987,09,26.155
1987,10,21.022
1987,11,17.186
1987,12,13.460
1988,01,11.377
1988,02,11.987
1988,03,14.120
1988,04,18.782
1988,05,23.967
1988,06,26.081
1988,07,28.613
1988,08,27.887
1988,09,26.355
1988,10,21.473
1988,11,15.231
1988,12,12.394
1989,01,8.712
1989,02,10.728
1989,03,14.698
1989,04,21.252
1989,05,23.651
1989,06,25.099
1989,07,27.374
1989,08,27.447
1989,09,25.849
1989,10,21.490
1989,11,17.748
1989,12,12.399
1990,01,10.429
1990,02,11.342
1990,03,14.481
1990,04,18.553
1990,05,21.845
1990,06,25.407
1990,07,27.294
1990,08,27.174
1990,09,25.339
1990,10,23.174
1990,11,19.594
1990,12,14.895
1991,01,11.128
1991,02,12.449
1991,03,16.280
1991,04,19.833
1991,05,22.297
1991,06,25.626
1991,07,26.640
1991,08,26.965
1991,09,25.480
1991,10,23.160
1991,11,17.865
1991,12,10.954
1992,01,8.870
1992,02,9.274
1992,03,12.872
1992,04,17.520
1992,05,21.703
1992,06,25.317
1992,07,26.420
1992,08,27.646
1992,09,25.379
1992,10,23.104
1992,11,17.377
1992,12,10.729
1993,01,9.677
1993,02,10.087
1993,03,13.968
1993,04,18.874
1993,05,21.675
1993,06,26.196
1993,07,27.328
1993,08,28.101
1993,09,25.914
1993,10,24.258
1993,11,17.183
1993,12,14.684
1994,01,13.073
1994,02,12.486
1994,03,14.676
1994,04,20.804
1994,05,23.439
1994,06,25.489
1994,07,27.063
1994,08,27.654
1994,09,27.517
1994,10,25.065
1994,11,16.386
