year,month,average_month_temperature
1976,08,17.907
1976,09,14.045
1976,10,7.668
1976,11,-1.690
1976,12,-6.830
1977,01,-10.278
1977,02,-5.931
1977,03,2.225
1977,04,8.363
1977,05,13.133
1977,06,17.427
1977,07,19.778
1977,08,18.766
1977,09,14.863
1977,10,8.475
1977,11,.422
1977,12,-5.187
1978,01,-9.070
1978,02,-6.075
1978,03,1.229
1978,04,8.953
1978,05,14.131
1978,06,18.133
1978,07,19.970
1978,08,19.047
1978,09,14.456
1978,10,7.603
1978,11,.751
1978,12,-4.664
1979,01,-6.819
1979,02,-3.208
1979,03,.886
1979,04,7.993
1979,05,13.439
1979,06,17.859
1979,07,19.147
1979,08,18.659
1979,09,13.528
1979,10,8.486
1979,11,-.602
1979,12,-4.600
1980,01,-8.176
1980,02,-5.474
1980,03,.803
1980,04,7.632
1980,05,13.946
1980,06,17.874
1980,07,19.690
1980,08,18.400
1980,09,13.937
1980,10,7.657
1980,11,2.435
1980,12,-5.663
1981,01,-8.151
1981,02,-4.421
1981,03,2.637
1981,04,9.257
1981,05,13.736
1981,06,18.111
1981,07,20.301
1981,08,18.775
1981,09,14.162
1981,10,6.433
1981,11,-1.520
1981,12,-6.583
1982,01,-6.342
1982,02,-4.274
1982,03,1.870
1982,04,8.015
1982,05,13.884
1982,06,17.338
1982,07,19.585
1982,08,18.907
1982,09,13.837
1982,10,8.806
1982,11,.228
1982,12,-6.520
1983,01,-7.944
1983,02,-5.835
1983,03,1.161
1983,04,7.771
1983,05,13.967
1983,06,17.045
1983,07,19.278
1983,08,18.943
1983,09,15.114
1983,10,8.099
1983,11,1.016
1983,12,-5.922
1984,01,-9.242
1984,02,-6.423
1984,03,1.105
1984,04,8.132
1984,05,13.878
1984,06,17.744
1984,07,19.209
1984,08,18.671
1984,09,13.766
1984,10,7.460
1984,11,.764
1984,12,-7.545
1985,01,-8.493
1985,02,-4.837
1985,03,.109
1985,04,8.807
1985,05,14.007
1985,06,17.446
1985,07,19.407
1985,08,19.305
1985,09,13.572
1985,10,8.127
1985,11,-.310
1985,12,-6.747
1986,01,-7.393
1986,02,-5.090
1986,03,1.336
1986,04,7.615
1986,05,14.108
1986,06,17.928
1986,07,19.634
1986,08,18.563
1986,09,14.041
1986,10,6.891
1986,11,-.415
1986,12,-5.458
1987,01,-6.797
1987,02,-2.947
1987,03,1.377
1987,04,8.398
1987,05,13.297
1987,06,17.259
1987,07,19.585
1987,08,18.747
1987,09,14.532
1987,10,7.868
1987,11,.153
1987,12,-5.189
1988,01,-6.639
1988,02,-5.430
1988,03,-.050
